date_time,plant_id,dc_power,ac_power,daily_yield,total_yield,ambient_temperature,module_temperature,irradiation,hour,day,month,year,delta_daily_yield,delta_daily_yield2
2020-05-15 00:00:00,4136001.0,0.0,0.0,2222.724458874459,644981593.4090909,27.00476370000001,25.0607889,0.0,0.0,15.0,5.0,2020.0,0.0,0.0
2020-05-15 00:15:00,4136001.0,0.0,0.0,1290.9545454545455,644981593.4090909,26.880811433333328,24.421868833333328,0.0,0.0,15.0,5.0,2020.0,0.0,0.0
2020-05-15 00:30:00,4136001.0,0.0,0.0,1290.9545454545455,644981593.4090909,26.68205534482759,24.427290310344823,0.0,0.0,15.0,5.0,2020.0,0.0,0.0
2020-05-15 00:45:00,4136001.0,0.0,0.0,1290.9545454545455,644981593.4090909,26.500588900000004,24.4206776,0.0,0.0,15.0,5.0,2020.0,0.0,0.0
2020-05-15 01:00:00,4136001.0,0.0,0.0,1205.2727272727273,644981593.4090909,26.596148000000003,25.088210413793107,0.0,1.0,15.0,5.0,2020.0,0.0,0.0
2020-05-15 01:15:00,4136001.0,0.0,0.0,862.5454545454545,644981593.4090909,26.512740033333333,25.31796966666667,0.0,1.0,15.0,5.0,2020.0,0.0,0.0
2020-05-15 01:30:00,4136001.0,0.0,0.0,862.5454545454545,644981593.4090909,26.49433896666666,25.217192533333336,0.0,1.0,15.0,5.0,2020.0,0.0,0.0
2020-05-15 01:45:00,4136001.0,0.0,0.0,862.5454545454545,644981593.4090909,26.420410206896552,25.065062310344832,0.0,1.0,15.0,5.0,2020.0,0.0,0.0
2020-05-15 02:00:00,4136001.0,0.0,0.0,862.5454545454545,644981593.4090909,26.401946133333333,24.691469366666652,0.0,2.0,15.0,5.0,2020.0,0.0,0.0
2020-05-15 02:15:00,4136001.0,0.0,0.0,862.5454545454545,644981593.4090909,26.226078206896556,24.559480793103447,0.0,2.0,15.0,5.0,2020.0,0.0,0.0
2020-05-15 02:30:00,4136001.0,0.0,0.0,862.5454545454545,644981593.4090909,26.2603992,24.482406633333337,0.0,2.0,15.0,5.0,2020.0,0.0,0.0
2020-05-15 02:45:00,4136001.0,0.0,0.0,862.5454545454545,644981593.4090909,26.297826100000005,24.4886982,0.0,2.0,15.0,5.0,2020.0,0.0,0.0
2020-05-15 03:00:00,4136001.0,0.0,0.0,862.5454545454545,644981593.4090909,26.328249103448275,24.506289620689657,0.0,3.0,15.0,5.0,2020.0,0.0,0.0
2020-05-15 03:15:00,4136001.0,0.0,0.0,862.5454545454545,644981593.4090909,26.15870973333333,24.595197433333336,0.0,3.0,15.0,5.0,2020.0,0.0,0.0
2020-05-15 03:30:00,4136001.0,0.0,0.0,862.5454545454545,644981593.4090909,26.078499333333333,24.80131436666666,0.0,3.0,15.0,5.0,2020.0,0.0,0.0
2020-05-15 03:45:00,4136001.0,0.0,0.0,845.8939393939395,644981593.4090909,26.00130396551724,24.607817448275856,0.0,3.0,15.0,5.0,2020.0,0.0,0.0
2020-05-15 04:00:00,4136001.0,0.0,0.0,612.7727272727273,644981593.4090909,25.697210600000002,24.626179,0.0,4.0,15.0,5.0,2020.0,0.0,0.0
2020-05-15 04:15:00,4136001.0,0.0,0.0,612.7727272727273,644981593.4090909,25.6277024137931,24.773145068965515,0.0,4.0,15.0,5.0,2020.0,0.0,0.0
2020-05-15 04:30:00,4136001.0,0.0,0.0,612.7727272727273,644981593.4090909,25.482045785714284,24.796690750000003,0.0,4.0,15.0,5.0,2020.0,0.0,0.0
